ID,Description,Data_type,Method,N,N_Case,N_Control,Gender_specific,URL
22615_1,Workplace had a lot of diesel exhaust: PHESANT recoding,Binary,MLM,111477,16422,95055,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22615_1.v1.fastGWA.gz
22615_2,Workplace had a lot of diesel exhaust: PHESANT recoding,Binary,MLM,111212,4413,106799,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22615_2.v1.fastGWA.gz
22616_0,Breathing problems during period of job: No,Binary,LR,113841,111877,1964,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22616_0.v1.fastGWA.gz
22616_1,Breathing problems during period of job: Yes,Binary,MLM,113841,8382,105459,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22616_1.v1.fastGWA.gz
22617_4111,Job SOC coding: Civil Service executive officers,Binary,MLM,113841,4298,109543,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4111.v1.fastGWA.gz
22617_3311,Job SOC coding: NCOs and other ranks,Binary,MLM,113841,2549,111292,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3311.v1.fastGWA.gz
22617_4113,Job SOC coding: Local government clerical officers and assistants,Binary,LR,113841,6056,107785,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4113.v1.fastGWA.gz
22617_4134,Job SOC coding: Transport and distribution clerks,Binary,LR,113841,553,113288,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4134.v1.fastGWA.gz
22617_5221,Job SOC coding: Metal machining setters and setter-operators,Binary,LR,113841,415,113426,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5221.v1.fastGWA.gz
22617_2442,Job SOC coding: Social workers,Binary,MLM,113841,1962,111879,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2442.v1.fastGWA.gz
22617_3211,Job SOC coding: Nurses,Binary,MLM,113841,6348,107493,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3211.v1.fastGWA.gz
22617_7111,Job SOC coding: Sales and retail assistants,Binary,MLM,113841,5914,107927,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_7111.v1.fastGWA.gz
22617_2315,Job SOC coding: Primary and nursery education teaching professionals,Binary,MLM,113841,6990,106851,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2315.v1.fastGWA.gz
22617_3112,Job SOC coding: Electrical/electronics technicians,Binary,LR,113841,1186,112655,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3112.v1.fastGWA.gz
22617_3562,Job SOC coding: Personnel and industrial relations officers,Binary,LR,113841,1817,112024,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3562.v1.fastGWA.gz
22617_2314,Job SOC coding: Secondary education teaching professionals,Binary,MLM,113841,9516,104325,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2314.v1.fastGWA.gz
22617_3131,Job SOC coding: IT operations technicians,Binary,LR,113841,1378,112463,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3131.v1.fastGWA.gz
22617_3119,Job SOC coding: Science and engineering technicians n.e.c.,Binary,MLM,113841,2518,111323,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3119.v1.fastGWA.gz
22617_4150,Job SOC coding: General office assistants/clerks,Binary,LR,113841,5095,108746,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4150.v1.fastGWA.gz
22617_3431,Job SOC coding: Journalists, newspaper and periodical editors,Binary,MLM,113841,630,113211,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3431.v1.fastGWA.gz
22617_3537,Job SOC coding: Financial and accounting technicians,Binary,LR,113841,1904,111937,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3537.v1.fastGWA.gz
22617_6219,Job SOC coding: Leisure and travel service occupations n.e.c.,Binary,LR,113841,256,113585,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6219.v1.fastGWA.gz
22617_9134,Job SOC coding: Packers, bottlers, canners, fillers,Binary,LR,113841,715,113126,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9134.v1.fastGWA.gz
22617_4217,Job SOC coding: Typists,Binary,MLM,113841,3828,110013,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4217.v1.fastGWA.gz
22617_4112,Job SOC coding: Civil Service administrative officers and assistants,Binary,MLM,113841,5133,108708,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4112.v1.fastGWA.gz
22617_5112,Job SOC coding: Horticultural trades,Binary,LR,113841,199,113642,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5112.v1.fastGWA.gz
22617_4123,Job SOC coding: Counter clerks,Binary,MLM,113841,3873,109968,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4123.v1.fastGWA.gz
22617_1163,Job SOC coding: Retail and wholesale managers,Binary,LR,113841,2212,111629,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1163.v1.fastGWA.gz
22617_3111,Job SOC coding: Laboratory technicians,Binary,MLM,113841,3220,110621,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3111.v1.fastGWA.gz
22617_3122,Job SOC coding: Draughtspersons,Binary,LR,113841,358,113483,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3122.v1.fastGWA.gz
22617_1112,Job SOC coding: Directors and chief executives of major organisations,Binary,LR,113841,3448,110393,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1112.v1.fastGWA.gz
22617_2441,Job SOC coding: Public service administrative professionals,Binary,LR,113841,1655,112186,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2441.v1.fastGWA.gz
22617_9111,Job SOC coding: Farm workers,Binary,MLM,113841,469,113372,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9111.v1.fastGWA.gz
22617_6115,Job SOC coding: Care assistants and home carers,Binary,MLM,113841,1566,112275,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6115.v1.fastGWA.gz
22617_9226,Job SOC coding: Leisure and theme park attendants,Binary,LR,113841,197,113644,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9226.v1.fastGWA.gz
22617_2121,Job SOC coding: Civil engineers,Binary,MLM,113841,1135,112706,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2121.v1.fastGWA.gz
22617_5215,Job SOC coding: Welding trades,Binary,LR,113841,346,113495,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5215.v1.fastGWA.gz
22617_2211,Job SOC coding: Medical practitioners,Binary,MLM,113841,1872,111969,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2211.v1.fastGWA.gz
22617_1151,Job SOC coding: Financial institution managers,Binary,LR,113841,1617,112224,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1151.v1.fastGWA.gz
22617_2111,Job SOC coding: Chemists,Binary,LR,113841,1318,112523,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2111.v1.fastGWA.gz
22617_4215,Job SOC coding: Personal assistants and other secretaries,Binary,MLM,113841,6855,106986,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4215.v1.fastGWA.gz
22617_9211,Job SOC coding: Postal workers, mail sorters, messengers, couriers,Binary,LR,113841,841,113000,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9211.v1.fastGWA.gz
22617_9224,Job SOC coding: Waiters, waitresses,Binary,LR,113841,683,113158,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9224.v1.fastGWA.gz
22617_2311,Job SOC coding: Higher education teaching professionals,Binary,MLM,113841,3909,109932,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2311.v1.fastGWA.gz
22617_2215,Job SOC coding: Dental practitioners,Binary,MLM,113841,357,113484,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2215.v1.fastGWA.gz
22617_4211,Job SOC coding: Medical secretaries,Binary,MLM,113841,1288,112553,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4211.v1.fastGWA.gz
22617_1132,Job SOC coding: Marketing and sales managers,Binary,MLM,113841,2751,111090,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1132.v1.fastGWA.gz
22617_1171,Job SOC coding: Officers in armed forces,Binary,LR,113841,723,113118,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1171.v1.fastGWA.gz
22617_8211,Job SOC coding: Heavy goods vehicle drivers,Binary,LR,113841,864,112977,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8211.v1.fastGWA.gz
22617_2421,Job SOC coding: Chartered and certified accountants,Binary,MLM,113841,2418,111423,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2421.v1.fastGWA.gz
22617_1142,Job SOC coding: Customer care managers,Binary,LR,113841,660,113181,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1142.v1.fastGWA.gz
22617_9149,Job SOC coding: Other goods handling and storage occupations n.e.c.,Binary,LR,113841,1649,112192,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9149.v1.fastGWA.gz
22617_9219,Job SOC coding: Elementary office occupations n.e.c.,Binary,MLM,113841,4282,109559,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9219.v1.fastGWA.gz
22617_3544,Job SOC coding: Estate agents, auctioneers,Binary,LR,113841,363,113478,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3544.v1.fastGWA.gz
22617_2112,Job SOC coding: Biological scientists and biochemists,Binary,LR,113841,1324,112517,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2112.v1.fastGWA.gz
22617_3543,Job SOC coding: Marketing associate professionals,Binary,MLM,113841,837,113004,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3543.v1.fastGWA.gz
22617_2123,Job SOC coding: Electrical engineers,Binary,LR,113841,847,112994,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2123.v1.fastGWA.gz
22617_4122,Job SOC coding: Accounts and wages clerks, book-keepers, other financial clerks,Binary,LR,113841,3478,110363,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4122.v1.fastGWA.gz
22617_3421,Job SOC coding: Graphic designers,Binary,LR,113841,418,113423,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3421.v1.fastGWA.gz
22617_9225,Job SOC coding: Bar staff,Binary,LR,113841,804,113037,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9225.v1.fastGWA.gz
22617_5216,Job SOC coding: Pipe fitters,Binary,MLM,113841,283,113558,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5216.v1.fastGWA.gz
22617_9222,Job SOC coding: Hotel porters,Binary,LR,113841,159,113682,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9222.v1.fastGWA.gz
22617_2132,Job SOC coding: Software professionals,Binary,MLM,113841,4350,109491,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2132.v1.fastGWA.gz
22617_9121,Job SOC coding: Labourers in building and woodworking trades,Binary,LR,113841,692,113149,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9121.v1.fastGWA.gz
22617_2124,Job SOC coding: Electronics engineers,Binary,MLM,113841,1110,112731,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2124.v1.fastGWA.gz
22617_6111,Job SOC coding: Nursing auxiliaries and assistants,Binary,LR,113841,1632,112209,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6111.v1.fastGWA.gz
22617_7123,Job SOC coding: Roundsmen/women and van salespersons,Binary,LR,113841,330,113511,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_7123.v1.fastGWA.gz
22617_2444,Job SOC coding: Clergy,Binary,LR,113841,653,113188,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2444.v1.fastGWA.gz
22617_4216,Job SOC coding: Receptionists,Binary,LR,113841,1787,112054,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4216.v1.fastGWA.gz
22617_8149,Job SOC coding: Construction operatives n.e.c.,Binary,LR,113841,485,113356,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8149.v1.fastGWA.gz
22617_5223,Job SOC coding: Metal working production and maintenance fitters,Binary,LR,113841,1520,112321,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5223.v1.fastGWA.gz
22617_7212,Job SOC coding: Customer care occupations,Binary,LR,113841,2150,111691,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_7212.v1.fastGWA.gz
22617_9139,Job SOC coding: Labourers in process and plant operations n.e.c.,Binary,LR,113841,1247,112594,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9139.v1.fastGWA.gz
22617_5113,Job SOC coding: Gardeners and groundsmen/groundswomen,Binary,LR,113841,707,113134,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5113.v1.fastGWA.gz
22617_2213,Job SOC coding: Pharmacists/pharmacologists,Binary,LR,113841,487,113354,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2213.v1.fastGWA.gz
22617_3229,Job SOC coding: Therapists n.e.c.,Binary,LR,113841,1133,112708,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3229.v1.fastGWA.gz
22617_3132,Job SOC coding: IT user support technicians,Binary,LR,113841,899,112942,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3132.v1.fastGWA.gz
22617_8121,Job SOC coding: Paper and wood machine operatives,Binary,LR,113841,209,113632,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8121.v1.fastGWA.gz
22617_3533,Job SOC coding: Insurance underwriters,Binary,LR,113841,630,113211,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3533.v1.fastGWA.gz
22617_3539,Job SOC coding: Business and related associate professionals n.e.c.,Binary,LR,113841,2428,111413,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3539.v1.fastGWA.gz
22617_5432,Job SOC coding: Bakers, flour confectioners,Binary,LR,113841,236,113605,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5432.v1.fastGWA.gz
22617_3563,Job SOC coding: Vocational and industrial trainers and instructors,Binary,LR,113841,1259,112582,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3563.v1.fastGWA.gz
22617_3221,Job SOC coding: Physiotherapists,Binary,MLM,113841,597,113244,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3221.v1.fastGWA.gz
22617_4141,Job SOC coding: Telephonists,Binary,LR,113841,870,112971,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4141.v1.fastGWA.gz
22617_2431,Job SOC coding: Architects,Binary,LR,113841,966,112875,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2431.v1.fastGWA.gz
22617_5412,Job SOC coding: Upholsterers,Binary,LR,113841,126,113715,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5412.v1.fastGWA.gz
22617_5323,Job SOC coding: Painters and decorators,Binary,LR,113841,459,113382,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5323.v1.fastGWA.gz
22617_5241,Job SOC coding: Electricians, electrical fitters,Binary,LR,113841,1358,112483,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5241.v1.fastGWA.gz
22617_5421,Job SOC coding: Originators, compositors and print preparers,Binary,LR,113841,234,113607,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5421.v1.fastGWA.gz
22617_3561,Job SOC coding: Public service associate professionals,Binary,LR,113841,4051,109790,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3561.v1.fastGWA.gz
22617_5434,Job SOC coding: Chefs, cooks,Binary,MLM,113841,1041,112800,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5434.v1.fastGWA.gz
22617_6221,Job SOC coding: Hairdressers, barbers,Binary,LR,113841,535,113306,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6221.v1.fastGWA.gz
22617_4132,Job SOC coding: Pensions and insurance clerks,Binary,LR,113841,1559,112282,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4132.v1.fastGWA.gz
22617_3223,Job SOC coding: Speech and language therapists,Binary,LR,113841,189,113652,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3223.v1.fastGWA.gz
22617_2122,Job SOC coding: Mechanical engineers,Binary,LR,113841,1978,111863,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2122.v1.fastGWA.gz
22617_1161,Job SOC coding: Transport and distribution managers,Binary,LR,113841,633,113208,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1161.v1.fastGWA.gz
22617_4114,Job SOC coding: Officers of non-governmental organisations,Binary,MLM,113841,2023,111818,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4114.v1.fastGWA.gz
22617_8131,Job SOC coding: Assemblers (electrical products),Binary,MLM,113841,547,113294,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8131.v1.fastGWA.gz
22617_3113,Job SOC coding: Engineering technicians,Binary,MLM,113841,1298,112543,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3113.v1.fastGWA.gz
22617_3412,Job SOC coding: Authors, writers,Binary,LR,113841,405,113436,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3412.v1.fastGWA.gz
22617_2329,Job SOC coding: Researchers n.e.c.,Binary,MLM,113841,1291,112550,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2329.v1.fastGWA.gz
22617_3422,Job SOC coding: Product, clothing and related designers,Binary,LR,113841,304,113537,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3422.v1.fastGWA.gz
22617_5249,Job SOC coding: Electrical/electronics engineers n.e.c.,Binary,MLM,113841,701,113140,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5249.v1.fastGWA.gz
22617_9133,Job SOC coding: Printing machine minders and assistants,Binary,LR,113841,155,113686,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9133.v1.fastGWA.gz
22617_4131,Job SOC coding: Filing and other records assistants/clerks,Binary,LR,113841,1941,111900,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4131.v1.fastGWA.gz
22617_2411,Job SOC coding: Solicitors and lawyers, judges and coroners,Binary,MLM,113841,1339,112502,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2411.v1.fastGWA.gz
22617_1225,Job SOC coding: Leisure and sports managers,Binary,LR,113841,436,113405,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1225.v1.fastGWA.gz
22617_2443,Job SOC coding: Probation officers,Binary,LR,113841,305,113536,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2443.v1.fastGWA.gz
22617_9259,Job SOC coding: Elementary sales occupations n.e.c.,Binary,LR,113841,276,113565,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9259.v1.fastGWA.gz
22617_7121,Job SOC coding: Collector salespersons and credit agents,Binary,LR,113841,1027,112814,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_7121.v1.fastGWA.gz
22617_8212,Job SOC coding: Van drivers,Binary,MLM,113841,1016,112825,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8212.v1.fastGWA.gz
22617_4136,Job SOC coding: Database assistants/clerks,Binary,LR,113841,833,113008,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4136.v1.fastGWA.gz
22617_3231,Job SOC coding: Youth and community workers,Binary,LR,113841,1374,112467,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3231.v1.fastGWA.gz
22617_2316,Job SOC coding: Special needs education teaching professionals,Binary,MLM,113841,1490,112351,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2316.v1.fastGWA.gz
22617_3534,Job SOC coding: Finance and investment analysts/advisers,Binary,MLM,113841,1093,112748,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3534.v1.fastGWA.gz
22617_1113,Job SOC coding: Senior officials in local government,Binary,LR,113841,1550,112291,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1113.v1.fastGWA.gz
22617_2319,Job SOC coding: Teaching professionals n.e.c.,Binary,MLM,113841,2040,111801,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2319.v1.fastGWA.gz
22617_2131,Job SOC coding: IT strategy and planning professionals,Binary,MLM,113841,2273,111568,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2131.v1.fastGWA.gz
22617_5312,Job SOC coding: Bricklayers, masons,Binary,LR,113841,207,113634,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5312.v1.fastGWA.gz
22617_5319,Job SOC coding: Construction trades n.e.c.,Binary,MLM,113841,357,113484,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5319.v1.fastGWA.gz
22617_3114,Job SOC coding: Building and civil engineering technicians,Binary,LR,113841,156,113685,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3114.v1.fastGWA.gz
22617_8137,Job SOC coding: Sewing machinists,Binary,LR,113841,604,113237,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8137.v1.fastGWA.gz
22617_2451,Job SOC coding: Librarians,Binary,MLM,113841,1519,112322,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2451.v1.fastGWA.gz
22617_2214,Job SOC coding: Ophthalmic opticians,Binary,LR,113841,132,113709,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2214.v1.fastGWA.gz
22617_9233,Job SOC coding: Cleaners, domestics,Binary,MLM,113841,868,112973,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_9233.v1.fastGWA.gz
22617_2433,Job SOC coding: Quantity surveyors,Binary,LR,113841,528,113313,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2433.v1.fastGWA.gz
22617_6139,Job SOC coding: Animal care occupations n.e.c.,Binary,LR,113841,208,113633,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_6139.v1.fastGWA.gz
22617_3541,Job SOC coding: Buyers and purchasing officers,Binary,MLM,113841,533,113308,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3541.v1.fastGWA.gz
22617_3222,Job SOC coding: Occupational therapists,Binary,LR,113841,371,113470,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3222.v1.fastGWA.gz
22617_1136,Job SOC coding: Information and communication technology managers,Binary,LR,113841,2032,111809,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1136.v1.fastGWA.gz
22617_7211,Job SOC coding: Call centre agents/operators,Binary,LR,113841,995,112846,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_7211.v1.fastGWA.gz
22617_3520,Job SOC coding: Legal associate professionals,Binary,LR,113841,180,113661,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3520.v1.fastGWA.gz
22617_2125,Job SOC coding: Chemical engineers,Binary,LR,113841,306,113535,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2125.v1.fastGWA.gz
22617_7113,Job SOC coding: Telephone salespersons,Binary,LR,113841,99,113742,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_7113.v1.fastGWA.gz
22617_2422,Job SOC coding: Management accountants,Binary,MLM,113841,958,112883,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2422.v1.fastGWA.gz
22617_5242,Job SOC coding: Telecommunications engineers,Binary,MLM,113841,485,113356,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5242.v1.fastGWA.gz
22617_5431,Job SOC coding: Butchers, meat cutters,Binary,LR,113841,107,113734,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5431.v1.fastGWA.gz
22617_4212,Job SOC coding: Legal secretaries,Binary,LR,113841,1313,112528,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4212.v1.fastGWA.gz
22617_3434,Job SOC coding: Photographers and audio-visual equipment operators,Binary,LR,113841,528,113313,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3434.v1.fastGWA.gz
22617_1172,Job SOC coding: Police officers (inspectors and above),Binary,LR,113841,448,113393,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1172.v1.fastGWA.gz
22617_5315,Job SOC coding: Carpenters and joiners,Binary,MLM,113841,748,113093,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5315.v1.fastGWA.gz
22617_8213,Job SOC coding: Bus and coach drivers,Binary,LR,113841,573,113268,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8213.v1.fastGWA.gz
22617_2423,Job SOC coding: Management consultants, actuaries, economists and statisticians,Binary,MLM,113841,1318,112523,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2423.v1.fastGWA.gz
22617_3542,Job SOC coding: Sales representatives,Binary,LR,113841,1404,112437,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3542.v1.fastGWA.gz
22617_1121,Job SOC coding: Production, works and maintenance managers,Binary,MLM,113841,1135,112706,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1121.v1.fastGWA.gz
22617_5244,Job SOC coding: TV, video and audio engineers,Binary,LR,113841,296,113545,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5244.v1.fastGWA.gz
22617_2452,Job SOC coding: Archivists and curators,Binary,LR,113841,349,113492,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2452.v1.fastGWA.gz
22617_2312,Job SOC coding: Further education teaching professionals,Binary,LR,113841,3117,110724,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_2312.v1.fastGWA.gz
22617_1211,Job SOC coding: Farm managers,Binary,LR,113841,203,113638,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1211.v1.fastGWA.gz
22617_3212,Job SOC coding: Midwives,Binary,LR,113841,935,112906,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_3212.v1.fastGWA.gz
22617_1223,Job SOC coding: Restaurant and catering managers,Binary,MLM,113841,749,113092,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_1223.v1.fastGWA.gz
22617_5231,Job SOC coding: Motor mechanics, auto engineers,Binary,LR,113841,980,112861,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_5231.v1.fastGWA.gz
22617_8215,Job SOC coding: Driving instructors,Binary,LR,113841,160,113681,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8215.v1.fastGWA.gz
22617_7112,Job SOC coding: Retail cashiers and check-out operators,Binary,LR,113841,1157,112684,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_7112.v1.fastGWA.gz
22617_4213,Job SOC coding: School secretaries,Binary,LR,113841,1548,112293,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4213.v1.fastGWA.gz
22617_4135,Job SOC coding: Library assistants/clerks,Binary,MLM,113841,941,112900,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_4135.v1.fastGWA.gz
22617_8122,Job SOC coding: Coal mine operatives,Binary,MLM,113841,340,113501,,http://data.qld.edu.au/public/Q1031/UKB_impute_v1/22617_8122.v1.fastGWA.gz
