"ID","Description","Data_type","Method","N","Ncase","Gender_specific","URL"
"2664_2","Reason for reducing amount of alcohol drunk: Doctor's advice","Binary","LR",169830,3808,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2664_2.v1.1.fastGWA.gz"
"2664_3","Reason for reducing amount of alcohol drunk: Health precaution","Binary","MLM",169830,55353,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2664_3.v1.1.fastGWA.gz"
"2664_4","Reason for reducing amount of alcohol drunk: Financial reasons","Binary","MLM",169830,8952,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2664_4.v1.1.fastGWA.gz"
"2664_5","Reason for reducing amount of alcohol drunk: Other reason","Binary","MLM",169830,89574,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2664_5.v1.1.fastGWA.gz"
"2714","Age when periods started (menarche)","Ordered_Categorical","MLM",240378,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2714.v1.1.fastGWA.gz"
"2724","Had menopause","Binary","MLM",207961,151787,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2724.v1.1.fastGWA.gz"
"2734","Number of live births","Ordered_Categorical","MLM",247206,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2734.v1.1.fastGWA.gz"
"2744","Birth weight of first child","Ordered_Categorical","MLM",197521,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2744.v1.1.fastGWA.gz"
"2754","Age at first live birth","Continuous","MLM",168097,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2754.v1.1.fastGWA.gz"
"2764","Age at last live birth","Continuous","MLM",167851,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2764.v1.1.fastGWA.gz"
"2774","Ever had stillbirth, spontaneous miscarriage or termination","Binary","MLM",243677,77569,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2774.v1.1.fastGWA.gz"
"2784","Ever taken oral contraceptive pill","Binary","MLM",246881,202628,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2784.v1.1.fastGWA.gz"
"2794","Age started oral contraceptive pill","Continuous","MLM",195440,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2794.v1.1.fastGWA.gz"
"2814","Ever used hormone-replacement therapy (HRT)","Binary","MLM",246748,96860,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2814.v1.1.fastGWA.gz"
"2834","Bilateral oophorectomy (both ovaries removed)","Binary","MLM",244002,19868,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2834.v1.1.fastGWA.gz"
"2844","Had other major operations","Binary","MLM",245308,164856,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/2844.v1.1.fastGWA.gz"
"2867","Age started smoking in former smokers","Continuous","MLM",112957,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2867.v1.1.fastGWA.gz"
"2877_1","Type of tobacco previously smoked: Manufactured cigarettes","Binary","MLM",113384,100730,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2877_1.v1.1.fastGWA.gz"
"2877_2","Type of tobacco previously smoked: Hand-rolled cigarettes","Binary","MLM",113384,7577,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2877_2.v1.1.fastGWA.gz"
"2877_3","Type of tobacco previously smoked: Cigars or pipes","Binary","LR",113384,5077,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2877_3.v1.1.fastGWA.gz"
"2887","Number of cigarettes previously smoked daily","Ordered_Categorical","MLM",107500,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2887.v1.1.fastGWA.gz"
"2907","Ever stopped smoking for 6+ months","Binary","LR",111752,48297,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2907.v1.1.fastGWA.gz"
"2926","Number of unsuccessful stop-smoking attempts","Ordered_Categorical","MLM",103045,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2926.v1.1.fastGWA.gz"
"2936","Likelihood of resuming smoking","Ordered_Categorical","LR",110810,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2936.v1.1.fastGWA.gz"
"2956","General pain for 3+ months","Binary","LR",7137,5939,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2956.v1.1.fastGWA.gz"
"2966","Age high blood pressure diagnosed","Continuous","MLM",109718,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2966.v1.1.fastGWA.gz"
"2976","Age diabetes diagnosed","Continuous","LR",20571,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2976.v1.1.fastGWA.gz"
"2986","Started insulin within one year diagnosis of diabetes","Binary","MLM",20892,2551,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/2986.v1.1.fastGWA.gz"
"30000","White blood cell (leukocyte) count","Continuous","MLM",442723,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30000.v1.1.fastGWA.gz"
"30010","Red blood cell (erythrocyte) count","Continuous","MLM",442728,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30010.v1.1.fastGWA.gz"
"30020","Haemoglobin concentration","Continuous","MLM",442728,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30020.v1.1.fastGWA.gz"
"30030","Haematocrit percentage","Continuous","MLM",442728,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30030.v1.1.fastGWA.gz"
"30040","Mean corpuscular volume","Continuous","MLM",442726,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30040.v1.1.fastGWA.gz"
"3005","Fracture resulting from simple fall","Binary","LR",43319,25773,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3005.v1.1.fastGWA.gz"
"30050","Mean corpuscular haemoglobin","Continuous","MLM",442725,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30050.v1.1.fastGWA.gz"
"30060","Mean corpuscular haemoglobin concentration","Continuous","MLM",442721,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30060.v1.1.fastGWA.gz"
"30070","Red blood cell (erythrocyte) distribution width","Continuous","MLM",442726,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30070.v1.1.fastGWA.gz"
"30080","Platelet count","Continuous","MLM",442725,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30080.v1.1.fastGWA.gz"
"30090","Platelet crit","Continuous","MLM",442721,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30090.v1.1.fastGWA.gz"
"30100","Mean platelet (thrombocyte) volume","Continuous","MLM",442720,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30100.v1.1.fastGWA.gz"
"30110","Platelet distribution width","Continuous","MLM",442720,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30110.v1.1.fastGWA.gz"
"30120","Lymphocyte count","Continuous","MLM",441938,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30120.v1.1.fastGWA.gz"
"30130","Monocyte count","Continuous","MLM",441938,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30130.v1.1.fastGWA.gz"
"30140","Neutrophill count","Continuous","MLM",441938,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30140.v1.1.fastGWA.gz"
"30150","Eosinophill count","Continuous","MLM",441938,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30150.v1.1.fastGWA.gz"
"30160","Basophill count","Ordered_Categorical","MLM",441938,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30160.v1.1.fastGWA.gz"
"30170","Nucleated red blood cell count","Ordered_Categorical","LR",441928,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30170.v1.1.fastGWA.gz"
"30180","Lymphocyte percentage","Continuous","MLM",441944,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30180.v1.1.fastGWA.gz"
"30190","Monocyte percentage","Continuous","MLM",441944,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30190.v1.1.fastGWA.gz"
"30200","Neutrophill percentage","Continuous","MLM",441944,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30200.v1.1.fastGWA.gz"
"30210","Eosinophill percentage","Continuous","MLM",441944,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30210.v1.1.fastGWA.gz"
"30220","Basophill percentage","Continuous","MLM",441944,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30220.v1.1.fastGWA.gz"
"30230","Nucleated red blood cell percentage","Ordered_Categorical","LR",441924,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30230.v1.1.fastGWA.gz"
"30240","Reticulocyte percentage","Continuous","MLM",435490,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30240.v1.1.fastGWA.gz"
"30250","Reticulocyte count","Continuous","MLM",435490,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30250.v1.1.fastGWA.gz"
"30260","Mean reticulocyte volume","Continuous","MLM",435490,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30260.v1.1.fastGWA.gz"
"30270","Mean sphered cell volume","Continuous","MLM",435491,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30270.v1.1.fastGWA.gz"
"30280","Immature reticulocyte fraction","Continuous","MLM",435490,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30280.v1.1.fastGWA.gz"
"30290","High light scatter reticulocyte percentage","Continuous","MLM",435491,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30290.v1.1.fastGWA.gz"
"30300","High light scatter reticulocyte count","Continuous","MLM",435490,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/30300.v1.1.fastGWA.gz"
"3062","Forced vital capacity (FVC)","Continuous","MLM",415931,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3062.v1.1.fastGWA.gz"
"3063","Forced expiratory volume in 1-second (FEV1)","Continuous","MLM",415931,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3063.v1.1.fastGWA.gz"
"3064","Peak expiratory flow (PEF)","Continuous","MLM",415931,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3064.v1.1.fastGWA.gz"
"3089","Caffeine drink within last hour","Binary","MLM",418744,8800,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3089.v1.1.fastGWA.gz"
"3147","Heel quantitative ultrasound index (QUI), direct entry","Continuous","MLM",262294,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3147.v1.1.fastGWA.gz"
"3148","Heel bone mineral density (BMD)","Continuous","MLM",262171,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3148.v1.1.fastGWA.gz"
"3159","Smoked cigarette or pipe within last hour","Binary","LR",42609,5483,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3159.v1.1.fastGWA.gz"
"3160","Weight, manual entry","Continuous","LR",6644,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3160.v1.1.fastGWA.gz"
"3393","Hearing aid user","Binary","MLM",276380,13905,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3393.v1.1.fastGWA.gz"
"3404","Neck/shoulder pain for 3+ months","Binary","MLM",103748,71764,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3404.v1.1.fastGWA.gz"
"3414","Hip pain for 3+ months","Binary","LR",50942,39730,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3414.v1.1.fastGWA.gz"
"3426","Job involve night shift work","Ordered_Categorical","LR",42731,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3426.v1.1.fastGWA.gz"
"3436","Age started smoking in current smokers","Continuous","LR",35060,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3436.v1.1.fastGWA.gz"
"3446_1","Type of tobacco currently smoked: Manufactured cigarettes","Binary","MLM",35425,24545,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3446_1.v1.1.fastGWA.gz"
"3446_2","Type of tobacco currently smoked: Hand-rolled cigarettes","Binary","MLM",35425,8370,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3446_2.v1.1.fastGWA.gz"
"3446_3","Type of tobacco currently smoked: Cigars or pipes","Binary","LR",35425,2510,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3446_3.v1.1.fastGWA.gz"
"3456","Number of cigarettes currently smoked daily (current cigarette smokers)","Ordered_Categorical","MLM",32614,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3456.v1.1.fastGWA.gz"
"3466","Time from waking to first cigarette","Ordered_Categorical","MLM",32704,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3466.v1.1.fastGWA.gz"
"3476","Difficulty not smoking for 1 day","Ordered_Categorical","MLM",32796,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3476.v1.1.fastGWA.gz"
"3486","Ever tried to stop smoking","Ordered_Categorical","LR",35274,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3486.v1.1.fastGWA.gz"
"3496","Wants to stop smoking","Ordered_Categorical","MLM",34904,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3496.v1.1.fastGWA.gz"
"3526","Mother's age at death","Continuous","MLM",269660,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3526.v1.1.fastGWA.gz"
"3536","Age started hormone-replacement therapy (HRT)","Continuous","MLM",86865,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/3536.v1.1.fastGWA.gz"
"3571","Back pain for 3+ months","Binary","MLM",115479,79258,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3571.v1.1.fastGWA.gz"
"3581","Age at menopause (last menstrual period)","Continuous","MLM",141926,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/3581.v1.1.fastGWA.gz"
"3591","Ever had hysterectomy (womb removed)","Binary","MLM",218469,17911,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/3591.v1.1.fastGWA.gz"
"3606","Chest pain or discomfort walking normally","Binary","MLM",71214,12557,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3606.v1.1.fastGWA.gz"
"3616","Chest pain due to walking ceases when standing still","Binary","LR",26066,21099,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3616.v1.1.fastGWA.gz"
"3627","Age angina diagnosed","Continuous","LR",13618,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3627.v1.1.fastGWA.gz"
"3637","Frequency of other exercises in last 4 weeks","Ordered_Categorical","MLM",217108,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3637.v1.1.fastGWA.gz"
"3647","Duration of other exercises","Ordered_Categorical","MLM",217300,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3647.v1.1.fastGWA.gz"
"3710","Length of menstrual cycle","Ordered_Categorical","MLM",42256,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/3710.v1.1.fastGWA.gz"
"3731","Former alcohol drinker","Binary","MLM",30529,15997,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3731.v1.1.fastGWA.gz"
"3741","Stomach/abdominal pain for 3+ months","Binary","MLM",38199,21320,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3741.v1.1.fastGWA.gz"
"3751","Chest pain or discomfort when walking uphill or hurrying","Binary","MLM",57024,15207,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3751.v1.1.fastGWA.gz"
"3761","Age hay fever, rhinitis or eczema diagnosed","Continuous","MLM",90579,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3761.v1.1.fastGWA.gz"
"3773","Knee pain for 3+ months","Binary","LR",96605,75940,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3773.v1.1.fastGWA.gz"
"3786","Age asthma diagnosed","Continuous","MLM",46554,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3786.v1.1.fastGWA.gz"
"3799","Headaches for 3+ months","Binary","MLM",89749,40965,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3799.v1.1.fastGWA.gz"
"3829","Number of stillbirths","Ordered_Categorical","MLM",77424,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/3829.v1.1.fastGWA.gz"
"3839","Number of spontaneous miscarriages","Ordered_Categorical","MLM",77232,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/3839.v1.1.fastGWA.gz"
"3849","Number of pregnancy terminations","Ordered_Categorical","MLM",76958,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/3849.v1.1.fastGWA.gz"
"3859_1","Reason former drinker stopped drinking alcohol: Illness or ill health","Binary","LR",15398,4074,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3859_1.v1.1.fastGWA.gz"
"3859_2","Reason former drinker stopped drinking alcohol: Doctor's advice","Binary","LR",15398,859,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3859_2.v1.1.fastGWA.gz"
"3859_3","Reason former drinker stopped drinking alcohol: Health precaution","Binary","LR",15398,3119,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3859_3.v1.1.fastGWA.gz"
"3859_4","Reason former drinker stopped drinking alcohol: Financial reasons","Binary","MLM",15398,311,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3859_4.v1.1.fastGWA.gz"
"3859_5","Reason former drinker stopped drinking alcohol: Other reason","Binary","LR",15398,7035,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3859_5.v1.1.fastGWA.gz"
"3872","Age of primiparous women at birth of child","Continuous","MLM",32618,NA,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/3872.v1.1.fastGWA.gz"
"3894","Age heart attack diagnosed","Continuous","LR",10226,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3894.v1.1.fastGWA.gz"
"398","Number of correct matches in round","Ordered_Categorical","MLM",455695,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/398.v1.1.fastGWA.gz"
"399","Number of incorrect matches in round","Continuous","MLM",455695,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/399.v1.1.fastGWA.gz"
"3992","Age emphysema/chronic bronchitis diagnosed","Continuous","LR",6285,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/3992.v1.1.fastGWA.gz"
"400","Time to complete round","Continuous","MLM",447898,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/400.v1.1.fastGWA.gz"
"40006_C443","Type of cancer: ICD10: PHESANT recoding","Binary","LR",456348,6046,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/40006_C443.v1.1.fastGWA.gz"
"40006_C509","Type of cancer: ICD10: PHESANT recoding","Binary","MLM",456348,6087,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/40006_C509.v1.1.fastGWA.gz"
"40006_C61","Type of cancer: ICD10: PHESANT recoding","Binary","MLM",456348,7769,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/40006_C61.v1.1.fastGWA.gz"
"40007","Age at death","Continuous","LR",13242,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/40007.v1.1.fastGWA.gz"
"40008","Age at cancer diagnosis","Continuous","LR",73638,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/40008.v1.1.fastGWA.gz"
"40009","Reported occurrences of cancer","Ordered_Categorical","MLM",73641,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/40009.v1.1.fastGWA.gz"
"40012_2","Behaviour of cancer tumour: PHESANT recoding","Binary","LR",456348,12081,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/40012_2.v1.1.fastGWA.gz"
"40012_3","Behaviour of cancer tumour: PHESANT recoding","Binary","MLM",456348,60858,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/40012_3.v1.1.fastGWA.gz"
"4012","Age deep-vein thrombosis (DVT, blood clot in leg) diagnosed","Continuous","LR",8606,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4012.v1.1.fastGWA.gz"
"403","Number of times snap-button pressed","Ordered_Categorical","MLM",454363,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/403.v1.1.fastGWA.gz"
"404","Duration to first press of snap-button in each round","Continuous","MLM",452806,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/404.v1.1.fastGWA.gz"
"4041","Gestational diabetes only","Binary","LR",7841,864,"YES","https://ukb-imp.oss-us-west-1.aliyuncs.com/4041.v1.1.fastGWA.gz"
"4056","Age stroke diagnosed","Continuous","LR",6679,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4056.v1.1.fastGWA.gz"
"4067","Facial pains for 3+ months","Binary","LR",8374,4005,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4067.v1.1.fastGWA.gz"
"4079","Diastolic blood pressure, automated reading","Continuous","MLM",430029,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4079.v1.1.fastGWA.gz"
"4080","Systolic blood pressure, automated reading","Continuous","MLM",430025,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4080.v1.1.fastGWA.gz"
"4106","Heel bone mineral density (BMD) T-score, automated (left)","Continuous","MLM",143882,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4106.v1.1.fastGWA.gz"
"4125","Heel bone mineral density (BMD) T-score, automated (right)","Continuous","MLM",143828,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4125.v1.1.fastGWA.gz"
"4194","Pulse rate","Continuous","MLM",149082,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4194.v1.1.fastGWA.gz"
"4195","Pulse wave reflection index","Continuous","MLM",149082,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4195.v1.1.fastGWA.gz"
"4196","Pulse wave peak to peak time","Continuous","MLM",149003,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4196.v1.1.fastGWA.gz"
"4260","Round of numeric memory test","Ordered_Categorical","MLM",47673,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4260.v1.1.fastGWA.gz"
"4282","Maximum digits remembered correctly","Ordered_Categorical","MLM",46736,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4282.v1.1.fastGWA.gz"
"4288","Time to answer","Continuous","MLM",150165,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4288.v1.1.fastGWA.gz"
"4290","Duration screen displayed","Continuous","MLM",150165,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4290.v1.1.fastGWA.gz"
"4291","Number of attempts","Binary","MLM",150165,30866,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4291.v1.1.fastGWA.gz"
"4294_0","Final attempt correct: no","Binary","MLM",150165,6024,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4294_0.v1.1.fastGWA.gz"
"4294_1","Final attempt correct: yes","Binary","MLM",150165,143956,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4294_1.v1.1.fastGWA.gz"
"4407","Average monthly red wine intake","Ordered_Categorical","MLM",33398,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4407.v1.1.fastGWA.gz"
"4418","Average monthly champagne plus white wine intake","Ordered_Categorical","MLM",33359,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4418.v1.1.fastGWA.gz"
"4429","Average monthly beer plus cider intake","Ordered_Categorical","LR",33467,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4429.v1.1.fastGWA.gz"
"4440","Average monthly spirits intake","Ordered_Categorical","MLM",33336,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4440.v1.1.fastGWA.gz"
"4451","Average monthly fortified wine intake","Ordered_Categorical","LR",33513,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4451.v1.1.fastGWA.gz"
"4462","Average monthly intake of other alcoholic drinks","Ordered_Categorical","MLM",33555,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4462.v1.1.fastGWA.gz"
"4501","Non-accidental death in close genetic family","Binary","MLM",142498,38904,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4501.v1.1.fastGWA.gz"
"4526","Happiness","Ordered_Categorical","MLM",149931,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4526.v1.1.fastGWA.gz"
"4537","Work/job satisfaction","Ordered_Categorical","MLM",103468,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4537.v1.1.fastGWA.gz"
"4548","Health satisfaction","Ordered_Categorical","MLM",150001,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4548.v1.1.fastGWA.gz"
"4559","Family relationship satisfaction","Ordered_Categorical","MLM",149105,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4559.v1.1.fastGWA.gz"
"4570","Friendships satisfaction","Ordered_Categorical","MLM",148842,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4570.v1.1.fastGWA.gz"
"4581","Financial situation satisfaction","Ordered_Categorical","MLM",149759,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4581.v1.1.fastGWA.gz"
"4598","Ever depressed for a whole week","Binary","MLM",147545,79315,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4598.v1.1.fastGWA.gz"
"46","Hand grip strength (left)","Continuous","MLM",454417,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/46.v1.1.fastGWA.gz"
"4609","Longest period of depression","Continuous","LR",63659,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4609.v1.1.fastGWA.gz"
"4620","Number of depression episodes","Ordered_Categorical","MLM",57351,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4620.v1.1.fastGWA.gz"
"4631","Ever unenthusiastic/disinterested for a whole week","Binary","MLM",144304,53353,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4631.v1.1.fastGWA.gz"
"4642","Ever manic/hyper for 2 days","Binary","MLM",146837,8449,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4642.v1.1.fastGWA.gz"
"4653","Ever highly irritable/argumentative for 2 days","Binary","MLM",147168,26667,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4653.v1.1.fastGWA.gz"
"47","Hand grip strength (right)","Continuous","MLM",454473,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/47.v1.1.fastGWA.gz"
"4700","Age cataract diagnosed","Continuous","LR",6302,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4700.v1.1.fastGWA.gz"
"4717","Shortness of breath walking on level ground","Binary","MLM",147955,15781,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4717.v1.1.fastGWA.gz"
"48","Waist circumference","Continuous","MLM",455545,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/48.v1.1.fastGWA.gz"
"4803_0","Tinnitus: No, never","Binary","MLM",147789,104711,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4803_0.v1.1.fastGWA.gz"
"4803_11","Tinnitus: Yes, now most or all of the time","Binary","MLM",147789,9697,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4803_11.v1.1.fastGWA.gz"
"4803_12","Tinnitus: Yes, now a lot of the time","Binary","LR",147789,3737,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4803_12.v1.1.fastGWA.gz"
"4803_13","Tinnitus: Yes, now some of the time","Binary","MLM",147789,13154,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4803_13.v1.1.fastGWA.gz"
"4803_14","Tinnitus: Yes, but not now, but have in the past","Binary","LR",147789,16490,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4803_14.v1.1.fastGWA.gz"
"4814","Tinnitus severity/nuisance","Ordered_Categorical","LR",42752,NA,"","https://ukb-imp.oss-us-west-1.aliyuncs.com/4814.v1.1.fastGWA.gz"
